"namePlayer","idGame","slugTeam","totalPlusMinus","totalSecs"
"Greivis Vasquez","21400592","TOR",2,1241
"Greivis Vasquez","21400699","TOR",2,1464
"Greivis Vasquez","21400707","TOR",2,1643
"Greivis Vasquez","21400936","TOR",2,1204
"Harrison Barnes","21400452","GSW",2,1789
"Harrison Barnes","21400932","GSW",2,2038
"Harrison Barnes","21401014","GSW",2,1705
"Hedo Turkoglu","21400026","LAC",2,253
"Hedo Turkoglu","21400102","LAC",2,212
"Hedo Turkoglu","21400170","LAC",2,883
"Hedo Turkoglu","21400414","LAC",2,612
"Hedo Turkoglu","21400674","LAC",2,793
"Hedo Turkoglu","21400765","LAC",2,681
"Hedo Turkoglu","21400799","LAC",2,255
"Hedo Turkoglu","21401061","LAC",2,787
"Henry Sims","21400043","PHI",2,799
"Hollis Thompson","21400277","PHI",2,1635
"Hollis Thompson","21400708","PHI",2,1644
"Hollis Thompson","21401189","PHI",2,1975
"Ian Clark","21400626","UTA",2,448
"Ian Clark","21400655","UTA",2,312
"Ian Mahinmi","21400662","IND",2,1466
"Iman Shumpert","21400126","NYK",2,55
"Iman Shumpert","21400156","NYK",2,2182
"Iman Shumpert","21400766","CLE",2,1744
"Iman Shumpert","21401203","CLE",2,1410
"Isaiah Canaan","21401092","PHI",2,1049
"Isaiah Thomas","21400393","PHX",2,1916
"Isaiah Thomas","21400691","PHX",2,1196
"J.J. Barea","21400367","DAL",2,1027
"J.J. Barea","21400413","DAL",2,724
"J.J. Barea","21400425","DAL",2,755
"J.J. Barea","21400550","DAL",2,711
"J.J. Barea","21400841","DAL",2,1124
"Jae Crowder","21400716","BOS",2,1730
"Jae Crowder","21400992","BOS",2,1279
"Jae Crowder","21401079","BOS",2,1748
"JaKarr Sampson","21400058","PHI",2,261
"JaKarr Sampson","21400235","PHI",2,61
"JaKarr Sampson","21400319","PHI",2,408
"JaKarr Sampson","21400568","PHI",2,829
"JaKarr Sampson","21400601","PHI",2,943
"JaKarr Sampson","21400718","PHI",2,1088
"Jamal Crawford","21400307","LAC",2,1131
"Jamal Crawford","21400399","LAC",2,1768
"Jameer Nelson","21400106","DAL",2,1537
"Jameer Nelson","21400257","DAL",2,1393
"Jameer Nelson","21400826","DEN",2,855
"Jameer Nelson","21401091","DEN",2,1503
"James Ennis III","21400030","MIA",2,474
"James Harden","21400396","HOU",2,2351
"James Harden","21400961","HOU",2,2288
"James Johnson","21400008","TOR",2,831
"James Johnson","21400052","TOR",2,1289
"James Johnson","21400353","TOR",2,906
"James Johnson","21400387","TOR",2,1765
"James Johnson","21400400","TOR",2,1467
"James Johnson","21400410","TOR",2,2001
"James Johnson","21400578","TOR",2,899
"James Johnson","21401119","TOR",2,1369
"James Jones","21400303","CLE",2,846
"James Jones","21400796","CLE",2,71
"James Jones","21401203","CLE",2,580
"James Michael McAdoo","21400999","GSW",2,321
"James Young","21400728","BOS",2,1021
"JaMychal Green","21400637","SAS",2,901
"Jared Dudley","21400164","MIL",2,715
"Jared Sullinger","21400148","BOS",2,1608
"Jared Sullinger","21400649","BOS",2,1714
"Jared Sullinger","21400698","BOS",2,1821
"Jarnell Stokes","21400176","MEM",2,83
"Jarnell Stokes","21400296","MEM",2,73
"Jarnell Stokes","21400513","MEM",2,1010
"Jason Maxiell","21400107","CHA",2,731
"Jason Maxiell","21401228","CHA",2,965
"Jason Smith","21400018","NYK",2,1132
"Jason Smith","21400075","NYK",2,923
"Jason Smith","21400256","NYK",2,360
"Jason Smith","21400331","NYK",2,1036
"Jason Terry","21400043","HOU",2,1360
"Jason Terry","21400771","HOU",2,1219
"Jason Thompson","21400327","SAC",2,2093
"Jason Thompson","21400504","SAC",2,1356
"Jason Thompson","21400925","SAC",2,1393
"Jason Thompson","21401058","SAC",2,1146
"Jason Thompson","21401135","SAC",2,867
"JaVale McGee","21400096","DEN",2,874
"JaVale McGee","21400197","DEN",2,334
"JaVale McGee","21400825","PHI",2,798
"Jeff Adrien","21400321","MIN",2,1555
"Jeff Ayres","21400397","SAS",2,1022
"Jeff Ayres","21400428","SAS",2,7
"Jeff Ayres","21401010","SAS",2,376
"Jeff Teague","21400661","ATL",2,1896
"Jeff Teague","21400822","ATL",2,1676
"Jeff Withey","21400380","NOP",2,128
"Jeff Withey","21401018","NOP",2,217
"Jerami Grant","21400857","PHI",2,1451
"Jerami Grant","21401021","PHI",2,1140
"Jerel McNeal","21401182","PHX",2,110
"Jeremy Evans","21400555","UTA",2,522
"Jeremy Evans","21400626","UTA",2,88
"Jeremy Lamb","21400144","OKC",2,1523
"Jeremy Lamb","21400297","OKC",2,1317
"Jeremy Lamb","21400326","OKC",2,1132
"Jeremy Lin","21400494","LAL",2,1653
"Jeremy Lin","21400667","LAL",2,1681
"Jeremy Lin","21400748","LAL",2,1336
"Jerome Jordan","21400564","BKN",2,143
"Jerome Jordan","21400635","BKN",2,120
"Jerryd Bayless","21400023","MIL",2,830
"Jerryd Bayless","21400207","MIL",2,971
"Jerryd Bayless","21400218","MIL",2,1053
"Jerryd Bayless","21400490","MIL",2,1365
"Jerryd Bayless","21401118","MIL",2,1351
"Jimmer Fredette","21400577","NOP",2,1129
"Jimmer Fredette","21400660","NOP",2,2
"Jimmer Fredette","21400833","NOP",2,6
"Jimmy Butler","21400328","CHI",2,2619
"Jimmy Butler","21400646","CHI",2,2302
"JJ Hickson","21400115","DEN",2,1256
"JJ Hickson","21400902","DEN",2,820
"JJ Hickson","21401213","DEN",2,1430
"JJ Redick","21400307","LAC",2,2580
"JJ Redick","21400781","LAC",2,1856
"Joakim Noah","21400035","CHI",2,1915
"Joakim Noah","21400257","CHI",2,2175
"Jodie Meeks","21401054","DET",2,1391
"Joe Harris","21400796","CLE",2,71
"Joe Ingles","21400472","UTA",2,1484
"Joe Ingles","21400690","UTA",2,2076
"Joe Ingles","21401070","UTA",2,1792
"Joe Johnson","21400116","BKN",2,2231
"Joel Anthony","21400109","DET",2,232
"Joel Anthony","21400136","DET",2,179
"Joel Anthony","21400435","DET",2,536
"Joel Anthony","21401131","DET",2,538
"Joel Freeland","21400879","POR",2,123
"Joel Freeland","21400910","POR",2,106
"Joel Freeland","21401059","POR",2,1402
"Joey Dorsey","21400411","HOU",2,534
"Joey Dorsey","21401002","HOU",2,412
"John Henson","21400164","MIL",2,1157
"John Henson","21401129","MIL",2,995
"John Henson","21401167","MIL",2,1428
"John Jenkins","21400370","ATL",2,199
"John Jenkins","21400805","ATL",2,501
"John Jenkins","21400939","ATL",2,310
"John Jenkins","21401039","ATL",2,200
"John Lucas III","21401109","DET",2,1290
"John Wall","21400007","WAS",2,2243
"John Wall","21400132","WAS",2,1987
"John Wall","21400318","WAS",2,2090
"John Wall","21400838","WAS",2,2062
"John Wall","21400991","WAS",2,2483
"Johnny O'Bryant III","21400520","MIL",2,832
"Johnny O'Bryant III","21400619","MIL",2,429
"Johnny O'Bryant III","21401010","MIL",2,248
"Jon Leuer","21401166","MEM",2,470
"Jonas Jerebko","21400309","DET",2,720
"Jonas Jerebko","21400664","DET",2,355
"Jonas Jerebko","21400940","BOS",2,1402
"Jonas Jerebko","21400992","BOS",2,792
"Jonas Jerebko","21401011","BOS",2,1154
"Jonas Valanciunas","21400359","TOR",2,1359
"Jonas Valanciunas","21400675","TOR",2,1621
"Jonas Valanciunas","21401080","TOR",2,1629
"Jordan Adams","21400401","MEM",2,320
"Jordan Adams","21400500","MEM",2,383
"Jordan Farmar","21400550","LAC",2,990
"Jorge Gutierrez","21400763","MIL",2,615
"Jorge Gutierrez","21400792","MIL",2,923
"Josh McRoberts","21400057","MIA",2,464
"Josh McRoberts","21400112","MIA",2,1355
"Josh Smith","21400347","DET",2,2260
"Josh Smith","21400863","HOU",2,1719
"Josh Smith","21400901","HOU",2,1283
"JR Smith","21400311","NYK",2,1705
"Justin Hamilton","21401222","MIN",2,673
"Justin Holiday","21400038","GSW",2,103
"Justin Holiday","21400665","GSW",2,926
"Justin Holiday","21401014","GSW",2,1479
"Justin Holiday","21401059","GSW",2,1095
"Jusuf Nurkic","21400530","DEN",2,1296
"Jusuf Nurkic","21400993","DEN",2,1186
"Jusuf Nurkic","21401024","DEN",2,1801
"Kawhi Leonard","21400089","SAS",2,2190
"Kawhi Leonard","21400663","SAS",2,2180
"Kawhi Leonard","21401084","SAS",2,1902
"Kelly Olynyk","21400176","BOS",2,1622
"Kemba Walker","21400028","CHA",2,1857
"Kemba Walker","21400041","CHA",2,1818
"Kemba Walker","21400195","CHA",2,2148
"Kendall Marshall","21400240","MIL",2,1151
"Kendall Marshall","21400399","MIL",2,1088
"Kenneth Faried","21400346","DEN",2,1208
"Kenneth Faried","21400581","DEN",2,1770
"Kenneth Faried","21400674","DEN",2,1812
"Kenneth Faried","21401091","DEN",2,1539
"Kent Bazemore","21400642","ATL",2,972
"Kent Bazemore","21400661","ATL",2,684
"Kent Bazemore","21401062","ATL",2,676
"Kentavious Caldwell-Pope","21400403","DET",2,1955
"Kentavious Caldwell-Pope","21400917","DET",2,1977
"Kevin Love","21400125","CLE",2,2227
"Kevin Love","21400433","CLE",2,1993
"Kevin Love","21400620","CLE",2,1790
"Kevin Love","21400747","CLE",2,2022
"Kevin Love","21400915","CLE",2,2092
"Kevin Martin","21400035","MIN",2,2133
"Kevin Martin","21400793","MIN",2,2171
"Kevin Martin","21401016","MIN",2,2626
"Kevin Seraphin","21400063","WAS",2,832
"Kevin Seraphin","21400363","WAS",2,1026
"Kevin Seraphin","21400569","WAS",2,1171
"Kevin Seraphin","21400929","WAS",2,500
"Kevin Seraphin","21401097","WAS",2,473
"Khris Middleton","21400490","MIL",2,1857
"Khris Middleton","21400979","MIL",2,2221
"Kirk Hinrich","21400022","CHI",2,2050
"Kirk Hinrich","21400209","CHI",2,1884
"Kirk Hinrich","21400223","CHI",2,1638
"Kirk Hinrich","21400257","CHI",2,1610
"Kirk Hinrich","21400358","CHI",2,1305
"Kirk Hinrich","21400637","CHI",2,1555
"KJ McDaniels","21400187","PHI",2,1216
"KJ McDaniels","21400213","PHI",2,1988
"Klay Thompson","21400749","GSW",2,2176
"Klay Thompson","21401111","GSW",2,2054
"Kobe Bryant","21400248","LAL",2,2496
"Kosta Koufos","21400222","MEM",2,763
"Kosta Koufos","21400436","MEM",2,849
"Kosta Koufos","21401000","MEM",2,960
"Kris Humphries","21400318","WAS",2,1697
"Kyle O'Quinn","21400246","ORL",2,840
"Kyle O'Quinn","21400418","ORL",2,2058
"Kyle Singler","21400216","DET",2,431
"Kyle Singler","21400982","OKC",2,627
"Kyle Singler","21401132","OKC",2,1710
"Kyrie Irving","21400066","CLE",2,2678
"LaMarcus Aldridge","21400376","POR",2,2113
"LaMarcus Aldridge","21401136","POR",2,1762
"Lance Stephenson","21401127","CHA",2,858
"Lance Thomas","21401001","NYK",2,1814
"Lance Thomas","21401079","NYK",2,1818
"Landry Fields","21400861","TOR",2,320
"Langston Galloway","21400536","NYK",2,1831
"Langston Galloway","21400926","NYK",2,1567
"Larry Sanders","21400423","MIL",2,1636
"Lavoy Allen","21400377","IND",2,1838
"Leandro Barbosa","21400014","GSW",2,866
"Leandro Barbosa","21400348","GSW",2,250
"Leandro Barbosa","21400775","GSW",2,1177
"Lou Amundson","21400966","NYK",2,1172
"Lou Amundson","21401079","NYK",2,1265
"Lou Williams","21400664","TOR",2,1336
"Lou Williams","21401008","TOR",2,1502
"Luc Mbah a Moute","21400775","PHI",2,2105
"Luc Mbah a Moute","21400904","PHI",2,2382
"Lucas Nogueira","21400493","TOR",2,98
"Luis Scola","21400135","IND",2,1805
"Luke Babbitt","21400208","NOP",2,535
"Luke Babbitt","21400380","NOP",2,868
"Luke Babbitt","21400437","NOP",2,924
"Luke Babbitt","21400803","NOP",2,556
"Luke Babbitt","21401083","NOP",2,149
"Luke Ridnour","21400495","ORL",2,779
"Luol Deng","21400057","MIA",2,1662
"Luol Deng","21400865","MIA",2,2262
"Luol Deng","21400970","MIA",2,2080
"Luol Deng","21401055","MIA",2,2072
"Manu Ginobili","21400024","SAS",2,1505
"Manu Ginobili","21400089","SAS",2,1592
"Manu Ginobili","21400375","SAS",2,2470
"Marc Gasol","21400021","MEM",2,1970
"Marc Gasol","21400136","MEM",2,2268
"Marc Gasol","21400670","MEM",2,2068
"Marc Gasol","21400993","MEM",2,2003
"Marcin Gortat","21400707","WAS",2,1460
"Marcin Gortat","21400742","WAS",2,1805
"Marcin Gortat","21401063","WAS",2,1796
"Marco Belinelli","21400986","SAS",2,1256
"Marcus Morris Sr.","21400130","PHX",2,1680
"Marcus Morris Sr.","21400260","PHX",2,1389
"Marcus Morris Sr.","21400290","PHX",2,1535
"Marcus Smart","21400591","BOS",2,1648
"Marcus Smart","21400813","BOS",2,2141
"Marcus Thornton","21400074","BOS",2,445
"Marcus Thornton","21400148","BOS",2,610
"Marcus Thornton","21400223","BOS",2,910
"Marcus Thornton","21400639","BOS",2,819
"Mario Chalmers","21400573","MIA",2,2014
"Markel Brown","21400576","BKN",2,156
"Markieff Morris","21400024","PHX",2,1972
"Markieff Morris","21400691","PHX",2,2179
"Markieff Morris","21400855","PHX",2,2615
"Marreese Speights","21400042","GSW",2,736
"Marreese Speights","21400121","GSW",2,975
"Marreese Speights","21400824","GSW",2,201
"Marreese Speights","21401142","GSW",2,590
"Martell Webster","21400963","WAS",2,452
"Marvin Williams","21400423","CHA",2,1620
"Mason Plumlee","21400461","BKN",2,2000
"Mason Plumlee","21400815","BKN",2,1042
"Mason Plumlee","21400863","BKN",2,1349
"Mason Plumlee","21401022","BKN",2,1256
"Matt Barnes","21400399","LAC",2,1534
"Matt Barnes","21400674","LAC",2,2021
"Matt Barnes","21400846","LAC",2,1943
"Matt Barnes","21400983","LAC",2,2170
"Matt Barnes","21401111","LAC",2,2312
"Matt Bonner","21400339","SAS",2,1311
"Matt Bonner","21400574","SAS",2,1769
"Matt Bonner","21400648","SAS",2,1121
"Matt Bonner","21401010","SAS",2,206
"Matt Bonner","21401057","SAS",2,666
"Matt Bonner","21401098","SAS",2,42
"Matthew Dellavedova","21400924","CLE",2,1513
"Maurice Harkless","21401207","ORL",2,1185
"Meyers Leonard","21400910","POR",2,106
"Meyers Leonard","21401172","POR",2,1154
"Meyers Leonard","21401191","POR",2,1501
"Michael Beasley","21400920","MIA",2,1330
"Michael Beasley","21401207","MIA",2,499
"Michael Kidd-Gilchrist","21400652","CHA",2,1796
"Michael Kidd-Gilchrist","21400689","CHA",2,1502
"Michael Kidd-Gilchrist","21401060","CHA",2,2268
"Michael Kidd-Gilchrist","21401076","CHA",2,1368
"Mike Conley","21400136","MEM",2,1960
"Mike Conley","21400296","MEM",2,1675
"Mike Conley","21400740","MEM",2,1853
"Mike Dunleavy","21400035","CHI",2,2069
"Mike Dunleavy","21400053","CHI",2,1316
"Mike Miller","21400273","CLE",2,717
"Mike Miller","21400856","CLE",2,774
"Mike Miller","21401225","CLE",2,1101
"Mike Muscala","21400124","ATL",2,231
"Mike Muscala","21400805","ATL",2,501
"Mike Muscala","21401039","ATL",2,200
"Mike Scott","21400064","ATL",2,839
"Mike Scott","21400237","ATL",2,1328
"Mike Scott","21400540","ATL",2,1203
"Mike Scott","21400789","ATL",2,937
"Mike Scott","21400871","ATL",2,955
"Miles Plumlee","21400013","PHX",2,1488
"Miles Plumlee","21401055","MIL",2,949
"Mirza Teletovic","21400149","BKN",2,1246
"Mirza Teletovic","21400374","BKN",2,1249
"Mo Williams","21400816","CHA",2,2285
"Mo Williams","21401060","CHA",2,1814
"Mo Williams","21401155","CHA",2,1672
"Monta Ellis","21400214","DAL",2,2387
"Nate Wolters","21400376","MIL",2,115
"Nazr Mohammed","21400620","CHI",2,155
"Nazr Mohammed","21401033","CHI",2,105
"Nene","21400016","WAS",2,2029
"Nene","21400318","WAS",2,1243
"Nene","21400489","WAS",2,1597
"Nene","21400838","WAS",2,1665
"Nerlens Noel","21400005","PHI",2,2093
"Nerlens Noel","21401006","PHI",2,1343
"Nick Calathes","21400296","MEM",2,73
"Nick Calathes","21400389","MEM",2,413
"Nick Calathes","21400526","MEM",2,781
"Nick Calathes","21400616","MEM",2,776
"Nick Calathes","21400873","MEM",2,743
"Nick Calathes","21401050","MEM",2,1002
"Nick Calathes","21401098","MEM",2,790
"Nick Calathes","21401212","MEM",2,975
"Nick Collison","21401026","OKC",2,1430
"Nick Johnson","21400217","HOU",2,33
"Nick Johnson","21400228","HOU",2,359
"Nick Johnson","21400346","HOU",2,864
"Nick Young","21400351","LAL",2,1423
"Nick Young","21400426","LAL",2,1809
"Nick Young","21400736","LAL",2,2020
"Nicolas Batum","21400361","POR",2,2060
"Nicolas Batum","21401146","POR",2,2206
"Nik Stauskas","21400039","SAC",2,1240
"Nik Stauskas","21400171","SAC",2,25
"Nik Stauskas","21400347","SAC",2,954
"Nik Stauskas","21400451","SAC",2,1060
"Nikola Mirotic","21400566","CHI",2,666
"Nikola Mirotic","21400893","CHI",2,1903
"Nikola Mirotic","21401148","CHI",2,1447
"Nikola Pekovic","21400672","MIN",2,1792
"Nikola Vucevic","21400113","ORL",2,2316
"Nikola Vucevic","21400946","ORL",2,1685
"Noah Vonleh","21400783","CHA",2,397
"Noah Vonleh","21401051","CHA",2,82
"Norris Cole","21400625","MIA",2,505
"Norris Cole","21400884","NOP",2,1536
"Ognjen Kuzmic","21400095","GSW",2,112
"Omer Asik","21400849","NOP",2,1724
"Omer Asik","21400919","NOP",2,1328
"Omri Casspi","21400106","SAC",2,823
"Omri Casspi","21400442","SAC",2,1063
"Omri Casspi","21400651","SAC",2,433
"Omri Casspi","21400700","SAC",2,1361
"Otto Porter Jr.","21400031","WAS",2,2209
"Otto Porter Jr.","21401198","WAS",2,1531
"P.J. Tucker","21400116","PHX",2,1419
"P.J. Tucker","21400246","PHX",2,1784
"P.J. Tucker","21400406","PHX",2,1128
"P.J. Tucker","21400691","PHX",2,1870
"P.J. Tucker","21400835","PHX",2,2114
"Pablo Prigioni","21401048","HOU",2,613
"Pablo Prigioni","21401125","HOU",2,1140
"Patrick Beverley","21400961","HOU",2,2097
"Patrick Patterson","21400359","TOR",2,1690
"Patrick Patterson","21400387","TOR",2,1826
"Patrick Patterson","21400721","TOR",2,1854
"Patrick Patterson","21401160","TOR",2,1880
"Patrick Patterson","21401175","TOR",2,1463
"Patrick Patterson","21401214","TOR",2,1624
"Patty Mills","21400790","SAS",2,955
"Pau Gasol","21400496","CHI",2,2301
"Pau Gasol","21400512","CHI",2,2061
"Pau Gasol","21400695","CHI",2,2637
"Pau Gasol","21401161","CHI",2,2019
"Paul Millsap","21400124","ATL",2,2041
"Paul Millsap","21400749","ATL",2,2055
"Paul Pierce","21400016","WAS",2,1817
"Paul Pierce","21400732","WAS",2,1529
"Paul Pierce","21400893","WAS",2,1931
"Paul Pierce","21400977","WAS",2,1397
"Pero Antic","21401176","ATL",2,780
"Perry Jones III","21400015","OKC",2,1841
"Perry Jones III","21400335","OKC",2,369
"Phil Pressey","21400176","BOS",2,1179
"PJ Hairston","21400097","CHA",2,593
"Quincy Acy","21400018","NYK",2,1347
"Quincy Acy","21400688","NYK",2,254
"Quincy Acy","21400788","NYK",2,56
"Quincy Acy","21400981","NYK",2,961
"Quincy Miller","21400744","SAC",2,377
"Quincy Pondexter","21400468","MEM",2,1167
"Quincy Pondexter","21400884","NOP",2,2048
"Quincy Pondexter","21401094","NOP",2,1245
"Ramon Sessions","21400929","WAS",2,931
"Ramon Sessions","21401015","WAS",2,1100
"Randy Foye","21401184","DEN",2,2826
"Rasual Butler","21400163","WAS",2,383
"Rasual Butler","21400302","WAS",2,1473
"Rasual Butler","21400590","WAS",2,1159
"Rasual Butler","21400680","WAS",2,1202
"Rasual Butler","21401063","WAS",2,1369
"Ray McCallum","21400171","SAC",2,25
"Ray McCallum","21400347","SAC",2,1033
"Ray McCallum","21401158","SAC",2,2176
"Raymond Felton","21400631","DAL",2,336
"Raymond Felton","21400678","DAL",2,318
"Raymond Felton","21400724","DAL",2,310
"Reggie Bullock","21400850","PHX",2,29
"Reggie Evans","21400079","SAC",2,672
"Reggie Evans","21400261","SAC",2,1936
"Reggie Evans","21400773","SAC",2,798
"Reggie Jackson","21400633","OKC",2,860
"Reggie Williams","21401001","SAS",2,326
"Reggie Williams","21401057","SAS",2,82
"Reggie Williams","21401098","SAS",2,42
"Richard Jefferson","21400511","DAL",2,1256
"Ricky Ledo","21401226","NYK",2,1085
"Robbie Hummel","21400189","MIN",2,561
"Robbie Hummel","21400416","MIN",2,272
"Robert Covington","21400173","PHI",2,842
"Robert Covington","21400696","PHI",2,2046
"Robert Covington","21400914","PHI",2,1105
"Robert Covington","21401204","PHI",2,1995
"Robert Sacre","21400234","LAL",2,495
"Robert Sacre","21400315","LAL",2,846
"Robert Sacre","21400748","LAL",2,1943
"Robin Lopez","21400194","POR",2,1860
"Robin Lopez","21400812","POR",2,1739
"Robin Lopez","21401091","POR",2,1785
"Rodney Hood","21400950","UTA",2,1487
"Rodney Stuckey","21400435","IND",2,1128
"Rodney Stuckey","21400538","IND",2,1716
"Ronnie Price","21400013","LAL",2,1777
"Ronnie Price","21400056","LAL",2,1248
"Ronnie Price","21400155","LAL",2,1050
"Ronnie Price","21400169","LAL",2,931
"Ronnie Price","21400264","LAL",2,1597
"Ronnie Price","21400351","LAL",2,1520
"Roy Hibbert","21400538","IND",2,2136
"Rudy Gay","21400092","SAC",2,2258
"Rudy Gay","21400315","SAC",2,2047
"Rudy Gobert","21400950","UTA",2,2256
"Russell Westbrook","21400382","OKC",2,2411
"Russell Westbrook","21400480","OKC",2,1037
"Russell Westbrook","21400623","OKC",2,2108
"Russell Westbrook","21400816","OKC",2,2129
"Russell Westbrook","21401147","OKC",2,2433
"Ryan Anderson","21400563","NOP",2,1644
"Ryan Anderson","21400671","NOP",2,1466
"Ryan Anderson","21401182","NOP",2,1106
"Ryan Hollins","21400651","SAC",2,503
"Ryan Hollins","21400669","SAC",2,327
"Ryan Hollins","21400744","SAC",2,355
"Ryan Hollins","21401170","SAC",2,38
"Serge Ibaka","21400020","OKC",2,1964
"Serge Ibaka","21400219","OKC",2,2075
"Sergey Karasev","21400467","BKN",2,1414
"Sergey Karasev","21400576","BKN",2,145
"Shabazz Muhammad","21400283","MIN",2,1593
"Shabazz Napier","21400143","MIA",2,1551
"Shabazz Napier","21400195","MIA",2,2048
"Shabazz Napier","21400702","MIA",2,1011
"Shane Larkin","21400041","NYK",2,1592
"Shane Larkin","21400214","NYK",2,872
